indice,id_cliente,variable,valor,outlier_IQR,outlier_Zscore,z_score,limite_inferior_IQR,limite_superior_IQR,skewness,metodo_recomendado,hipotesis
7391,CLI-107391,ingreso_mensual,10400044,True,True,3.3439342367725935,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
7493,CLI-107493,ingreso_mensual,12429476,True,True,4.1853210696151555,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
7521,CLI-107521,ingreso_mensual,11638668,True,True,3.8574581806360912,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
7557,CLI-107557,ingreso_mensual,9479050,True,False,2.9620972376876264,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
7637,CLI-107637,ingreso_mensual,11673710,True,True,3.871986323188524,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
7639,CLI-107639,ingreso_mensual,12938584,True,True,4.396393314309638,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
7710,CLI-107710,ingreso_mensual,9875197,True,True,3.1263367242385836,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
7833,CLI-107833,ingreso_mensual,8878875,True,False,2.7132693181508865,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
7854,CLI-107854,ingreso_mensual,12173040,True,True,4.079004684603579,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
7894,CLI-107894,ingreso_mensual,12475536,True,True,4.204417189869852,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
7935,CLI-107935,ingreso_mensual,8883832,True,False,2.715324452065401,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
7965,CLI-107965,ingreso_mensual,9071994,True,False,2.793334963992542,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
7974,CLI-107974,ingreso_mensual,10186362,True,True,3.2553433299496675,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8011,CLI-108011,ingreso_mensual,9147659,True,False,2.824705088592446,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
8058,CLI-108058,ingreso_mensual,10004250,True,True,3.1798411012952337,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8066,CLI-108066,ingreso_mensual,10426718,True,True,3.3549930711554365,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8070,CLI-108070,ingreso_mensual,8729388,True,False,2.651293162516632,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
8074,CLI-108074,ingreso_mensual,11747487,True,True,3.902573697570433,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8097,CLI-108097,ingreso_mensual,10333716,True,True,3.3164351602581887,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8103,CLI-108103,ingreso_mensual,9140501,True,False,2.821737437077398,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
8105,CLI-108105,ingreso_mensual,10017294,True,True,3.1852490429496467,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8200,CLI-108200,ingreso_mensual,11528512,True,True,3.811788353828095,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8229,CLI-108229,ingreso_mensual,13872195,True,True,4.7834612241469605,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8258,CLI-108258,ingreso_mensual,9489844,True,False,2.966572346719958,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
8268,CLI-108268,ingreso_mensual,10455395,True,True,3.366882333868071,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8395,CLI-108395,ingreso_mensual,9537902,True,False,2.9864968223430624,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
8400,CLI-108400,ingreso_mensual,8945323,True,False,2.740818145738469,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
8512,CLI-108512,ingreso_mensual,10991671,True,True,3.5892182215299773,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8522,CLI-108522,ingreso_mensual,11148377,True,True,3.654187318808145,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8523,CLI-108523,ingreso_mensual,8828227,True,False,2.6922710485316976,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
8557,CLI-108557,ingreso_mensual,9916419,True,True,3.143427047059667,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8559,CLI-108559,ingreso_mensual,9460308,True,False,2.954326949241827,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
8645,CLI-108645,ingreso_mensual,9687687,True,True,3.048596526475708,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8647,CLI-108647,ingreso_mensual,10057254,True,True,3.201816150317811,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8677,CLI-108677,ingreso_mensual,8845812,True,False,2.6995616537136087,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
8719,CLI-108719,ingreso_mensual,13924015,True,True,4.804945395914184,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8746,CLI-108746,ingreso_mensual,12276744,True,True,4.1219995620437215,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8766,CLI-108766,ingreso_mensual,10825991,True,True,3.5205285731626725,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8772,CLI-108772,ingreso_mensual,10318001,True,True,3.3099198426332963,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8831,CLI-108831,ingreso_mensual,10501576,True,True,3.386028619788221,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8877,CLI-108877,ingreso_mensual,10757070,True,True,3.4919544588753535,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8907,CLI-108907,ingreso_mensual,9585185,True,True,3.006099988951894,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
8967,CLI-108967,ingreso_mensual,10557479,True,True,3.4092055718203156,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9053,CLI-109053,ingreso_mensual,11907201,True,True,3.968789888416254,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9083,CLI-109083,ingreso_mensual,9838643,True,True,3.111181718164112,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9105,CLI-109105,ingreso_mensual,8775567,True,False,2.6704386192522294,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
9217,CLI-109217,ingreso_mensual,9623943,True,True,3.0221687564037287,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9248,CLI-109248,ingreso_mensual,9768716,True,True,3.082190524046654,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9252,CLI-109252,ingreso_mensual,9620902,True,True,3.0209079812909514,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9299,CLI-109299,ingreso_mensual,12530909,True,True,4.227374407995412,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9304,CLI-109304,ingreso_mensual,10140974,True,True,3.2365258157047663,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9357,CLI-109357,ingreso_mensual,10356652,True,True,3.3259442487115476,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9428,CLI-109428,ingreso_mensual,8976754,True,False,2.7538491955805307,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
9486,CLI-109486,ingreso_mensual,9175614,True,False,2.8362950156814613,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
9566,CLI-109566,ingreso_mensual,14897338,True,True,5.208477594235105,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9759,CLI-109759,ingreso_mensual,11391660,True,True,3.755050571607173,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9778,CLI-109778,ingreso_mensual,12987413,True,True,4.416637440577908,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9869,CLI-109869,ingreso_mensual,8994437,True,False,2.761180430805537,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
9883,CLI-109883,ingreso_mensual,12441768,True,True,4.190417237877655,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9895,CLI-109895,ingreso_mensual,13083256,True,True,4.4563732081326375,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9903,CLI-109903,ingreso_mensual,9646022,True,True,3.031322539276144,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9910,CLI-109910,ingreso_mensual,10474675,True,True,3.3748756729586167,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9911,CLI-109911,ingreso_mensual,10523468,True,True,3.395104873904934,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9919,CLI-109919,ingreso_mensual,10587177,True,True,3.421518133247236,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
9931,CLI-109931,ingreso_mensual,9125731,True,False,2.8156139091537797,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
9933,CLI-109933,ingreso_mensual,8734941,True,False,2.653595393427929,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
9943,CLI-109943,ingreso_mensual,9219943,True,False,2.8546734767055693,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
9991,CLI-109991,ingreso_mensual,9606868,True,True,3.0150895932828226,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
10022,CLI-110022,ingreso_mensual,12597829,True,True,4.255118923137493,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
10040,CLI-110040,ingreso_mensual,8704922,True,False,2.641149747880258,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
10083,CLI-110083,ingreso_mensual,10743634,True,True,3.48638399704856,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
10130,CLI-110130,ingreso_mensual,10843520,True,True,3.527795961177101,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
10140,CLI-110140,ingreso_mensual,9087673,True,False,2.7998353562954814,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
10158,CLI-110158,ingreso_mensual,11519983,True,True,3.8082522963019922,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
10196,CLI-110196,ingreso_mensual,9283804,True,False,2.8811497540738964,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
10339,CLI-110339,ingreso_mensual,8877331,True,False,2.7126291876760007,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
10354,CLI-110354,ingreso_mensual,11943330,True,True,3.9837686927732214,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
10398,CLI-110398,ingreso_mensual,12028345,True,True,4.0190152551582194,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
10438,CLI-110438,ingreso_mensual,8944445,True,False,2.740454133719719,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
10441,CLI-110441,ingreso_mensual,12244334,True,True,4.1085626263629855,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
10449,CLI-110449,ingreso_mensual,9419637,True,False,2.937465066765085,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
10478,CLI-110478,ingreso_mensual,10737430,True,True,3.483811866565275,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
10580,CLI-110580,ingreso_mensual,9320647,True,False,2.896424577316271,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
10662,CLI-110662,ingreso_mensual,13782076,True,True,4.746098582782806,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
10689,CLI-110689,ingreso_mensual,10310439,True,True,3.30678469583855,-5221229.625,8702049.375,1.3669645194851103,Ambos métodos,Valor extremo severo; validar con la fuente original.
